userid,recency,frequency,monetary,rfm1,rfm2,buyer,ordersize,platform,category,mobile_os
103180988,41,1,178.8,451,451,0,0,"App",9,"android"
103220438,41,6,6.8,415,415,0,0,"App",9,"android"
103222991,41,1,44,453,453,0,0,"App",9,"android"
103258442,41,4,199.5,421,421,0,0,"Browser",9,"android"
103273687,41,1,160,451,451,0,0,"App",9,"android"
103282137,41,1,8.9,455,455,0,0,"App",9,"android"
103348761,40,9,78,412,412,0,0,"App",9,"android"
103387916,40,1,12.8,455,455,0,0,"App",9,"android"
103436259,40,1,288,451,451,0,0,"App",9,"android"
103451233,40,1,6.8,455,455,0,0,"App",9,"android"
103476788,40,6,18,415,415,0,0,"App",9,"android"
103479193,40,1,10.9,455,455,0,0,"App",9,"android"
103520357,40,2,57,433,433,0,0,"Browser",9,"android"
103741318,39,1,59,453,453,0,0,"App",9,"android"
103755924,39,1,6.8,455,455,0,0,"App",9,"android"
103862415,38,2,45,433,433,0,0,"App",9,"android"
103909818,38,1,158,451,451,1,129,"App",9,"android"
103917651,38,3,190,421,421,1,209,"App",9,"android"
103921346,38,1,9,455,455,0,0,"App",9,"android"
103953933,38,3,48,423,423,0,0,"App",9,"android"
103967656,38,3,6.8,425,425,0,0,"App",9,"android"
103990194,38,5,60,413,413,0,0,"Browser",9,"android"
103995648,38,1,189,451,451,0,0,"App",9,"android"
104120633,37,5,29,414,414,0,0,"App",9,"android"
104143638,37,1,119.4,451,451,0,0,"App",9,"android"
104157915,37,2,6.8,435,435,0,0,"App",9,"android"
104171065,37,1,6.8,455,455,0,0,"App",9,"android"
104237894,37,9,12.9,415,415,0,0,"App",9,"android"
104291054,36,1,34.8,454,454,0,0,"App",9,"android"
104376572,36,1,6.8,455,455,0,0,"App",9,"android"
104431628,36,1,106,452,452,0,0,"App",9,"android"
104475140,35,1,10.6,455,455,0,0,"App",9,"android"
104542532,35,1,13.5,455,455,0,0,"Browser",9,"android"
104598565,35,2,24.9,434,434,0,0,"App",9,"android"
104604060,35,1,9.9,455,455,0,0,"App",9,"android"
104619639,35,4,88,422,422,0,0,"App",9,"android"
104632459,35,5,88,412,412,0,0,"App",9,"android"
104699677,34,5,7.9,415,415,0,0,"App",9,"android"
104742743,34,1,58,453,453,0,0,"App",9,"android"
104750349,34,6,6.8,415,415,0,0,"App",9,"android"
104776350,34,2,69.9,432,432,0,0,"Browser",9,"android"
104781284,34,10,28.8,414,414,0,0,"App",9,"android"
104830088,33,1,120,451,451,0,0,"App",9,"android"
104934870,33,1,6.8,455,455,0,0,"Browser",9,"android"
105071988,32,7,6.8,415,415,0,0,"App",9,"android"
105159659,32,1,360,451,451,0,0,"App",9,"android"
105173827,32,8,98,412,412,0,0,"App",9,"android"
105175672,32,3,45.9,423,423,0,0,"App",9,"android"
105188765,32,1,29.9,454,454,0,0,"App",9,"android"
105194254,32,5,24.6,414,414,0,0,"App",9,"android"
105207463,32,4,25,424,424,1,129,"Browser",9,"android"
105211828,32,7,98,412,412,0,0,"App",9,"android"
105243210,32,3,6.8,425,425,0,0,"App",9,"android"
105329091,31,2,59,333,333,0,0,"App",9,"android"
105399190,31,1,188,351,351,0,0,"App",9,"android"
105401319,31,1,45,353,353,0,0,"App",9,"android"
105410558,31,1,135,351,351,0,0,"App",9,"android"
105492571,31,2,268,331,331,0,0,"App",9,"android"
105584331,30,2,24.9,334,334,0,0,"App",9,"android"
105584349,30,2,42.9,333,333,0,0,"App",9,"android"
105605603,30,2,126,331,331,0,0,"App",9,"android"
105701844,30,1,194,351,351,0,0,"App",9,"android"
105730780,30,3,6.8,325,325,0,0,"App",9,"android"
105747588,30,6,156,311,311,0,0,"App",9,"android"
105794579,29,5,69.8,312,312,0,0,"App",9,"android"
105852023,29,5,39,313,313,0,0,"App",9,"android"
105859911,29,1,104.7,352,352,0,0,"App",9,"android"
105873548,29,1,98,352,352,0,0,"App",9,"android"
105890204,29,3,129,321,321,0,0,"App",9,"android"
105906546,29,2,98,332,332,0,0,"App",9,"android"
105933528,29,1,413,351,351,0,0,"App",9,"android"
105961627,29,1,98,352,352,0,0,"App",9,"android"
105996752,28,1,119.7,351,351,0,0,"App",9,"android"
106015054,28,1,318,351,351,0,0,"App",9,"android"
106033213,28,2,6.8,335,335,0,0,"App",9,"android"
106047447,28,9,6.8,315,315,0,0,"App",9,"android"
106115976,28,1,6.8,355,355,0,0,"App",9,"android"
106139024,28,1,99.8,352,352,0,0,"App",9,"android"
106153055,28,5,70,312,312,0,0,"App",9,"android"
106167168,28,7,6.8,315,315,0,0,"App",9,"android"
106169953,28,2,79.8,332,332,0,0,"App",9,"android"
106173631,28,6,84.8,312,312,0,0,"App",9,"android"
106178838,28,3,12.8,325,325,0,0,"App",9,"android"
106178843,28,3,99,322,322,0,0,"App",9,"android"
106195728,28,1,6.8,355,355,0,0,"App",9,"android"
106201609,28,1,27.6,354,354,0,0,"App",9,"android"
106212408,27,3,177,321,321,0,0,"App",9,"android"
106226909,27,1,488,351,351,0,0,"App",9,"android"
106233636,27,1,69,352,352,0,0,"App",9,"android"
106245355,27,1,88,352,352,0,0,"App",9,"android"
106270342,27,1,398,351,351,0,0,"App",9,"android"
106284648,27,1,147,351,351,0,0,"App",9,"android"
106320964,27,1,32.9,354,354,0,0,"App",9,"android"
106325801,27,1,128,351,351,0,0,"App",9,"android"
106329151,27,10,98,312,312,0,0,"App",9,"android"
106331504,27,1,215,351,351,0,0,"App",9,"android"
106342712,27,3,249.5,321,321,0,0,"App",9,"android"
106343811,27,1,12.5,355,355,0,0,"App",9,"android"
106367364,27,1,118,351,351,0,0,"App",9,"android"
106383625,27,6,98,312,312,0,0,"App",9,"android"
106393766,27,1,98,352,352,0,0,"App",9,"android"
106407041,26,1,6.8,355,355,0,0,"App",9,"android"
106437490,26,2,29,334,334,0,0,"App",9,"android"
106445380,26,6,6.8,315,315,0,0,"App",9,"android"
106449063,26,3,36.8,323,323,0,0,"App",9,"android"
106449970,26,5,6.8,315,315,0,0,"App",9,"android"
106453747,26,1,118,351,351,0,0,"App",9,"android"
106455038,26,1,28.9,354,354,0,0,"App",9,"android"
106458572,26,2,6.8,335,335,0,0,"App",9,"android"
106494803,26,5,98,312,312,0,0,"App",9,"android"
106549524,26,1,6.8,355,355,0,0,"App",9,"android"
106557166,26,1,6.8,355,355,0,0,"App",9,"android"
106588495,26,4,7.9,325,325,0,0,"App",9,"android"
106595648,26,6,48,313,313,0,0,"App",9,"android"
106596547,26,2,79,332,332,0,0,"App",9,"android"
106597105,26,1,28,354,354,0,0,"App",9,"android"
106604550,26,1,39,353,353,0,0,"App",9,"android"
106648934,25,4,127.5,321,321,0,0,"App",9,"android"
106661909,25,1,98,352,352,0,0,"Browser",9,"android"
106676143,25,5,7.9,315,315,0,0,"App",9,"android"
106683735,25,1,6.8,355,355,0,0,"App",9,"android"
106695611,25,5,79.8,312,312,0,0,"App",9,"android"
106699744,25,6,139,311,311,0,0,"App",9,"android"
106707905,25,3,79,322,322,0,0,"App",9,"android"
106716864,25,1,6.8,355,355,0,0,"App",9,"android"
106723263,25,1,198,351,351,0,0,"App",9,"android"
106804261,25,2,158,331,331,0,0,"App",9,"android"
106824544,25,8,95,312,312,0,0,"App",9,"android"
106825401,25,3,25.6,324,324,0,0,"App",9,"android"
106858826,25,1,13,355,355,0,0,"App",9,"android"
106887522,24,1,6.8,355,355,0,0,"Browser",9,"android"
106893820,24,2,88,332,332,0,0,"App",9,"android"
106899871,24,5,359.2,311,311,0,0,"App",9,"android"
106907134,24,8,6.8,315,315,0,0,"App",9,"android"
106909714,24,1,15.8,355,355,0,0,"App",9,"android"
106913268,24,1,119,351,351,0,0,"App",9,"android"
106928777,24,2,78,332,332,0,0,"App",9,"android"
106942746,24,5,174,311,311,0,0,"App",9,"android"
106954777,24,5,88,312,312,0,0,"App",9,"android"
106963095,24,4,89,322,322,0,0,"App",9,"android"
106986951,24,2,9.9,335,335,0,0,"App",9,"android"
106987714,24,4,138,321,321,0,0,"App",9,"android"
106994058,24,1,9.9,355,355,0,0,"App",9,"android"
107019736,24,1,13.6,355,355,0,0,"App",9,"android"
107033877,24,1,85,352,352,0,0,"App",9,"android"
107044326,24,3,88,322,322,0,0,"App",9,"android"
107046961,24,1,16.8,355,355,0,0,"App",9,"android"
107048154,24,4,14.8,325,325,0,0,"App",9,"android"
107093753,24,1,315,351,351,0,0,"App",9,"android"
107099319,24,2,69,332,332,0,0,"App",9,"android"
107116478,24,1,85,352,352,0,0,"App",9,"android"
107149334,23,2,119,331,331,0,0,"App",9,"android"
107172197,23,1,988,351,351,1,259,"App",9,"android"
107177078,23,1,56,353,353,0,0,"App",9,"android"
107181421,23,1,41.9,353,353,0,0,"App",9,"android"
107190309,23,1,69.9,352,352,0,0,"App",9,"android"
107192492,23,1,6.8,355,355,0,0,"App",9,"android"
107198286,23,1,27.9,354,354,0,0,"App",9,"android"
107204437,23,2,6.8,335,335,0,0,"App",9,"android"
107236769,23,3,14.7,325,325,0,0,"Browser",9,"android"
107243932,23,1,6.8,355,355,0,0,"App",9,"android"
107264852,23,1,73.8,352,352,0,0,"App",9,"android"
107268712,23,1,218,351,351,0,0,"App",9,"android"
107298766,23,3,9.9,325,325,0,0,"App",9,"android"
107326732,23,1,170,351,351,0,0,"App",9,"android"
107336829,23,2,10.8,335,335,0,0,"App",9,"android"
107344916,23,4,158,321,321,0,0,"App",9,"android"
107363491,22,2,72.9,332,332,0,0,"App",9,"android"
107406906,22,3,6.8,325,325,0,0,"Browser",9,"android"
107417232,22,1,98,352,352,0,0,"App",9,"android"
107431851,22,2,78,332,332,0,0,"App",9,"android"
107467327,22,1,55,353,353,0,0,"App",9,"android"
107492089,22,1,139,351,351,0,0,"App",9,"android"
107499670,22,1,6.8,355,355,0,0,"App",9,"android"
107502934,22,2,148,331,331,0,0,"App",9,"android"
107506019,22,1,6.8,355,355,0,0,"App",9,"android"
107507835,22,4,343,321,321,0,0,"App",9,"android"
107511286,22,1,6.8,355,355,0,0,"App",9,"android"
107513503,22,1,159.6,351,351,0,0,"App",9,"android"
107527479,22,1,59,353,353,0,0,"App",9,"android"
107537533,22,7,6.8,315,315,0,0,"App",9,"android"
107562547,22,3,296.8,321,321,0,0,"App",9,"android"
107581892,21,1,6.8,355,355,0,0,"App",9,"android"
107614828,21,5,6.8,315,315,0,0,"App",9,"android"
107643511,21,1,109,352,352,0,0,"Browser",9,"android"
107649410,21,1,237,351,351,0,0,"App",9,"android"
107654968,21,5,228,311,311,1,259,"App",9,"android"
107712571,21,4,6.8,325,325,0,0,"App",9,"android"
107726171,21,1,59.9,353,353,0,0,"App",9,"android"
107726342,21,3,6.8,325,325,0,0,"App",9,"android"
107731219,21,1,6.8,355,355,0,0,"App",9,"android"
107741443,21,4,50,323,323,0,0,"App",9,"android"
107746875,21,1,91.8,352,352,1,259,"App",9,"android"
107748171,21,1,12.9,355,355,0,0,"App",9,"android"
107753448,21,3,8.5,325,325,0,0,"App",9,"android"
107755361,21,1,160,351,351,0,0,"App",9,"android"
107757844,21,1,99,352,352,0,0,"App",9,"android"
107760721,21,1,79,352,352,0,0,"App",9,"android"
107767994,21,4,128,321,321,0,0,"App",9,"android"
107772013,21,1,78,352,352,0,0,"App",9,"android"
107777060,20,1,9.8,355,355,0,0,"App",9,"android"
107785178,20,1,6.8,355,355,0,0,"App",9,"android"
107785625,20,1,6.8,355,355,0,0,"App",9,"android"
107787052,20,3,58,323,323,0,0,"App",9,"android"
107789253,20,3,73.6,322,322,0,0,"App",9,"android"
107828086,20,3,28.8,324,324,0,0,"App",9,"android"
107838051,20,1,39.8,353,353,0,0,"App",9,"android"
107843294,20,1,88,352,352,0,0,"App",9,"android"
107845754,20,1,195.6,351,351,0,0,"App",9,"android"
107846115,20,2,99,332,332,0,0,"App",9,"android"
107869603,20,1,30,354,354,0,0,"App",9,"android"
107882036,20,4,8,325,325,0,0,"App",9,"android"
107883773,20,3,6.8,325,325,0,0,"App",9,"android"
107890561,20,1,6.8,355,355,0,0,"Browser",9,"android"
107909835,20,1,6.8,355,355,0,0,"App",9,"android"
107921080,20,1,15.8,355,355,0,0,"App",9,"android"
107935174,20,3,6.8,325,325,0,0,"App",9,"android"
107936108,20,3,98,322,322,0,0,"Browser",9,"android"
107940540,20,4,68,322,322,0,0,"Browser",9,"android"
107942021,20,3,8,325,325,0,0,"App",9,"android"
107942503,20,1,34,354,354,0,0,"App",9,"android"
107985700,19,4,59,323,323,0,0,"App",9,"android"
107986494,19,8,58,313,313,0,0,"App",9,"android"
107987063,19,2,6.8,335,335,0,0,"App",9,"android"
107999645,19,1,55,353,353,0,0,"App",9,"android"
108010713,19,2,98,332,332,0,0,"App",9,"android"
108017879,19,3,6.8,325,325,0,0,"App",9,"android"
108031531,19,1,6.8,355,355,0,0,"App",9,"android"
108058478,19,4,138,321,321,0,0,"App",9,"android"
108063560,19,3,79.8,322,322,0,0,"App",9,"android"
108120728,19,9,168,311,311,0,0,"App",9,"android"
108121699,19,2,36.8,333,333,0,0,"Browser",9,"android"
108128375,19,1,6.8,355,355,0,0,"App",9,"android"
108148456,19,1,105,352,352,0,0,"App",9,"android"
108151493,19,8,36.8,313,313,0,0,"App",9,"android"
108166941,18,1,6.8,355,355,0,0,"App",9,"android"
108170451,18,2,78,332,332,0,0,"App",9,"android"
108175449,18,9,89,312,312,0,0,"App",9,"android"
108176655,18,5,126,311,311,0,0,"App",9,"android"
108179168,18,1,26,354,354,0,0,"App",9,"android"
108187195,18,1,128,351,351,0,0,"App",9,"android"
108189122,18,1,6.8,355,355,0,0,"App",9,"android"
108197879,18,5,28.8,314,314,0,0,"App",9,"android"
108224133,18,1,42,353,353,0,0,"App",9,"android"
108241351,18,1,78,352,352,0,0,"Browser",9,"android"
108255405,18,1,102,352,352,0,0,"App",9,"android"
108255683,18,3,6.8,325,325,0,0,"Browser",9,"android"
108256300,18,1,135,351,351,0,0,"App",9,"android"
108264333,18,7,197.5,311,311,0,0,"App",9,"android"
108265738,18,1,89.7,352,352,0,0,"App",9,"android"
108272412,18,4,80,322,322,0,0,"App",9,"android"
108278406,18,2,76,332,332,0,0,"App",9,"android"
108280186,18,2,128,331,331,0,0,"App",9,"android"
108292223,18,1,59.9,353,353,0,0,"App",9,"android"
108292238,18,1,118,351,351,0,0,"App",9,"android"
108315793,18,1,59.8,353,353,0,0,"App",9,"android"
108320245,18,1,6.8,355,355,0,0,"App",9,"android"
108329199,18,2,16,335,335,0,0,"App",9,"android"
108340444,18,3,6.8,325,325,0,0,"Browser",9,"android"
108347179,18,5,289,311,311,0,0,"App",9,"android"
108363924,18,4,59.8,323,323,0,0,"Browser",9,"android"
108371560,18,1,399,351,351,0,0,"App",9,"android"
108377439,18,8,49,313,313,0,0,"App",9,"android"
108389621,18,5,6.8,315,315,0,0,"App",9,"android"
108391130,18,5,6.8,315,315,0,0,"App",9,"android"
108411258,17,1,6.8,355,355,0,0,"App",9,"android"
108411764,17,1,6.8,355,355,0,0,"App",9,"android"
108423006,17,8,7.9,315,315,0,0,"App",9,"android"
108427296,17,1,6.8,355,355,0,0,"App",9,"android"
108441816,17,3,6.8,325,325,0,0,"App",9,"android"
108451626,17,4,29,324,324,0,0,"App",9,"android"
108468264,17,1,238,351,351,1,209,"App",9,"android"
108469388,17,5,79,312,312,0,0,"App",9,"android"
108495265,17,1,80,352,352,0,0,"App",9,"android"
108504435,17,5,88,312,312,0,0,"App",9,"android"
108508208,17,1,299.5,351,351,0,0,"App",9,"android"
108514973,17,2,68,332,332,0,0,"App",9,"android"
108523292,17,1,95,352,352,0,0,"App",9,"android"
108525230,17,7,165,311,311,0,0,"Browser",9,"android"
108535010,17,5,29.8,314,314,0,0,"App",9,"android"
108539151,17,2,98,332,332,0,0,"App",9,"android"
108551246,17,1,6.8,355,355,0,0,"Browser",9,"android"
108552763,17,8,6.8,315,315,0,0,"App",9,"android"
108553566,17,1,69,352,352,0,0,"App",9,"android"
108558220,17,1,6.8,355,355,0,0,"App",9,"android"
108562116,17,1,7.8,355,355,0,0,"App",9,"android"
108574640,17,1,6.8,355,355,0,0,"App",9,"android"
108579106,17,5,6.8,315,315,0,0,"App",9,"android"
108582920,17,3,368,321,321,0,0,"App",9,"android"
108595498,17,3,6.8,325,325,0,0,"App",9,"android"
108596314,17,1,79.9,352,352,0,0,"App",9,"android"
108622234,17,1,48,353,353,0,0,"App",9,"android"
108626073,17,1,6.8,355,355,0,0,"App",9,"android"
108627499,17,2,6.8,335,335,0,0,"App",9,"android"
108638310,17,2,24,334,334,0,0,"App",9,"android"
108640177,17,2,11.9,335,335,0,0,"App",9,"android"
108650169,16,1,28.8,354,354,0,0,"App",9,"android"
108657632,16,1,118,351,351,0,0,"App",9,"android"
108661450,16,4,126,321,321,1,209,"App",9,"android"
108688176,16,1,998,351,351,0,0,"App",9,"android"
108702151,16,3,278,321,321,0,0,"App",9,"android"
108703325,16,7,6.8,315,315,0,0,"App",9,"android"
108704771,16,1,6.8,355,355,0,0,"App",9,"android"
108705532,16,1,95,352,352,0,0,"App",9,"android"
108709396,16,3,50,323,323,0,0,"App",9,"android"
108719664,16,1,158,351,351,0,0,"Browser",9,"android"
108722236,16,6,6.8,315,315,0,0,"App",9,"android"
108723240,16,2,20.9,334,334,0,0,"App",9,"android"
108737953,16,1,49,353,353,0,0,"App",9,"android"
108740125,16,1,49.9,353,353,0,0,"App",9,"android"
108755133,16,1,49.9,353,353,0,0,"App",9,"android"
108767747,16,1,6.8,355,355,0,0,"App",9,"android"
108783302,16,1,20.8,354,354,0,0,"App",9,"android"
108814567,16,1,6.8,355,355,0,0,"App",9,"android"
108821360,16,3,11.8,325,325,0,0,"App",9,"android"
108859537,16,1,10,355,355,0,0,"App",9,"android"
108863224,16,1,15.9,355,355,0,0,"App",9,"android"
108875220,15,5,28,214,214,0,0,"App",9,"android"
108891406,15,6,183.6,211,211,1,209,"App",9,"android"
108898305,15,4,135.6,221,221,0,0,"App",9,"android"
108902068,15,2,20,234,234,0,0,"App",9,"android"
108906398,15,2,79,232,232,0,0,"App",9,"android"
108912167,15,2,78,232,232,0,0,"App",9,"android"
108931836,15,3,22.9,224,224,0,0,"App",9,"android"
108932098,15,8,8.8,215,215,0,0,"App",9,"android"
108936659,15,2,6.8,235,235,0,0,"App",9,"android"
108951239,15,1,107.8,252,252,0,0,"App",9,"android"
108958680,15,1,196,251,251,1,209,"App",9,"android"
108964389,15,1,6.8,255,255,0,0,"App",9,"android"
109038632,15,1,6.8,255,255,0,0,"App",9,"android"
109038838,15,1,6.8,255,255,0,0,"App",9,"android"
109039837,15,1,137.7,251,251,0,0,"App",9,"android"
109040306,15,2,129,231,231,0,0,"Browser",9,"android"
109041138,15,4,189,221,221,0,0,"App",9,"android"
109047713,15,1,108,252,252,0,0,"App",9,"android"
109050928,15,2,89,232,232,0,0,"App",9,"android"
109060538,14,4,6.8,225,225,0,0,"App",9,"android"
109061793,14,3,69,222,222,0,0,"App",9,"android"
109063424,14,9,9.9,215,215,0,0,"App",9,"android"
109070362,14,7,89,212,212,0,0,"App",9,"android"
109074193,14,1,6.8,255,255,0,0,"App",9,"android"
109087486,14,4,45.9,223,223,0,0,"App",9,"android"
109093265,14,1,69,252,252,0,0,"Browser",9,"iphone"
109095262,14,5,178,211,211,0,0,"App",9,"android"
109113101,14,1,39.8,253,253,0,0,"App",9,"android"
109114228,14,1,6.8,255,255,0,0,"Browser",9,"iphone"
109117402,14,3,7.9,225,225,0,0,"App",9,"android"
109132650,14,8,6.8,215,215,0,0,"App",9,"android"
109140969,14,1,129,251,251,0,0,"App",9,"android"
109144630,14,2,36.9,233,233,0,0,"App",9,"android"
109158520,14,1,6.8,255,255,0,0,"App",9,"android"
109161683,14,2,6.8,235,235,0,0,"App",9,"android"
109162779,14,5,6.8,215,215,0,0,"App",9,"android"
109175295,14,2,268,231,231,0,0,"App",9,"android"
109179387,14,2,148,231,231,0,0,"App",9,"android"
109180409,14,1,32,254,254,0,0,"App",9,"android"
109193326,14,3,29.9,224,224,0,0,"App",9,"android"
109196244,14,1,49.8,253,253,0,0,"App",9,"android"
109197932,14,2,130,231,231,0,0,"App",9,"android"
109202352,14,1,50,253,253,0,0,"App",9,"android"
109203561,14,7,39.8,213,213,0,0,"Browser",9,"android"
109210020,14,1,245,251,251,0,0,"App",9,"android"
109210830,14,1,80,252,252,0,0,"App",9,"android"
109212707,14,6,49,213,213,0,0,"App",9,"android"
109216278,14,1,6.8,255,255,0,0,"App",9,"android"
109216396,14,4,27.8,224,224,0,0,"App",9,"android"
109222255,14,1,6.8,255,255,0,0,"App",9,"android"
109225565,14,2,69,232,232,0,0,"App",9,"android"
109232890,14,1,6.8,255,255,0,0,"App",9,"android"
109257957,13,2,258,231,231,0,0,"App",9,"android"
109261735,13,3,169,221,221,0,0,"App",9,"android"
109275884,13,5,38,213,213,0,0,"App",9,"android"
109295590,13,3,406,221,221,0,0,"App",9,"android"
109299740,13,1,6.8,255,255,0,0,"App",9,"android"
109300375,13,2,48,233,233,0,0,"App",9,"android"
109305358,13,8,138,211,211,0,0,"App",9,"android"
109308869,13,2,6.8,235,235,0,0,"App",9,"android"
109329787,13,2,39.9,233,233,0,0,"App",9,"android"
109336056,13,2,59,233,233,0,0,"App",9,"android"
109341800,13,7,39.9,213,213,0,0,"App",9,"android"
109356073,13,1,98,252,252,0,0,"App",9,"android"
109357680,13,3,198,221,221,0,0,"App",9,"android"
109362162,13,1,312,251,251,0,0,"App",9,"android"
109362971,13,5,55,213,213,0,0,"App",9,"android"
109364549,13,1,6.8,255,255,0,0,"App",9,"android"
109372093,13,8,288,211,211,0,0,"App",9,"android"
109398801,13,5,39.9,213,213,0,0,"App",9,"android"
109402867,13,1,6.8,255,255,0,0,"App",9,"android"
109403572,13,1,36.8,253,253,0,0,"App",9,"android"
109411444,13,4,6.8,225,225,0,0,"App",9,"android"
109420840,13,2,6.8,235,235,0,0,"App",9,"android"
109420971,13,1,99,252,252,0,0,"App",9,"android"
109441622,12,7,158,211,211,0,0,"App",9,"android"
109449516,12,1,126,251,251,0,0,"Browser",9,"android"
109449776,12,2,49.8,233,233,0,0,"App",9,"android"
109453379,12,1,8.9,255,255,0,0,"Browser",9,"android"
109454975,12,3,27,224,224,0,0,"App",9,"android"
109465457,12,1,29.8,254,254,0,0,"App",9,"android"
109465943,12,2,43.9,233,233,0,0,"Browser",9,"android"
109466669,12,6,9.8,215,215,0,0,"App",9,"android"
109469238,12,5,88,212,212,0,0,"App",9,"android"
109478058,12,2,6.8,235,235,0,0,"Browser",9,"android"
109481873,12,1,49,253,253,0,0,"App",9,"android"
109485180,12,4,42,223,223,0,0,"Browser",9,"android"
109486640,12,6,36.8,213,213,0,0,"App",9,"android"
109498852,12,1,6.8,255,255,0,0,"App",9,"android"
109502378,12,1,98,252,252,0,0,"App",9,"android"
109502853,12,4,9.6,225,225,0,0,"App",9,"android"
109505555,12,2,28.8,234,234,0,0,"App",9,"android"
109513474,12,6,55,213,213,0,0,"App",9,"android"
109518025,12,1,44.7,253,253,0,0,"App",9,"android"
109526827,12,1,7.9,255,255,0,0,"App",9,"android"
109533807,12,1,6.8,255,255,0,0,"App",9,"android"
109533889,12,2,6.8,235,235,0,0,"App",9,"android"
109550431,12,1,39.9,253,253,0,0,"App",9,"android"
109550881,12,4,10.6,225,225,0,0,"App",9,"android"
109552975,12,1,28.5,254,254,0,0,"App",9,"android"
109557394,12,4,888,221,221,0,0,"Browser",9,"android"
109568478,12,2,6.8,235,235,0,0,"App",9,"android"
109569028,12,1,6.8,255,255,0,0,"App",9,"android"
109572446,12,1,98,252,252,0,0,"App",9,"android"
109585438,12,4,136,221,221,0,0,"App",9,"android"
