temp,weekday,cost,price,sales
25.0,2,0.5,5.9,191
17.9,3,1.0,4.9,180
24.1,4,0.5,6.3,189
21.6,2,0.3,4.8,183
15.2,3,0.3,5.6,164
30.2,7,1.5,8.7,187
23.4,1,1.0,7.6,213
28.3,7,1.5,7.2,202
17.9,6,1.0,5.0,174
24.7,7,0.5,6.3,232
28.5,1,0.3,4.4,250
27.7,3,1.0,5.8,207
18.3,3,0.3,3.3,183
15.9,5,1.5,6.0,166
28.2,7,1.5,8.3,192
21.3,4,1.5,7.5,185
21.4,5,1.0,6.2,190
16.7,3,0.3,5.5,169
22.4,2,1.0,6.0,187
23.6,2,0.5,4.6,193
25.0,5,1.0,6.5,188
23.9,5,1.0,5.6,192
19.6,3,0.5,6.4,177
21.7,3,1.0,6.8,185
23.9,3,0.5,5.1,188
23.0,1,1.5,6.1,226
23.7,4,0.5,5.9,186
21.4,4,1.5,6.8,187
28.8,2,0.3,3.5,209
19.2,3,1.0,5.3,183
22.9,2,0.5,5.4,182
21.9,5,1.0,5.7,190
25.7,6,1.0,3.6,200
19.3,5,0.5,4.7,186
29.3,6,0.3,5.4,195
28.5,6,1.0,7.4,207
28.7,4,0.5,6.0,199
30.8,3,0.5,7.1,211
25.9,7,1.0,6.4,220
21.6,3,1.0,6.9,177
27.0,1,1.0,7.2,212
28.0,2,1.5,6.6,212
27.2,1,1.0,4.4,248
24.3,7,0.3,3.9,244
32.1,1,1.0,6.0,224
20.2,5,1.0,6.7,178
25.4,2,1.0,6.0,193
19.6,7,1.0,6.5,227
19.3,7,1.5,6.7,216
27.4,3,1.5,7.1,208
24.2,6,1.0,8.3,199
30.7,3,0.5,7.5,207
28.6,6,0.3,5.2,203
25.8,1,1.0,6.5,223
31.3,7,1.0,7.4,208
21.6,6,1.0,7.5,187
17.8,3,1.5,6.7,185
25.7,2,1.0,4.8,194
29.0,7,1.0,7.0,212
13.2,4,0.5,4.9,159
26.5,2,1.5,8.3,206
21.1,4,0.3,6.6,177
22.2,6,0.5,4.7,184
18.0,5,0.5,7.5,162
31.8,1,1.5,7.9,202
22.6,4,0.5,7.2,187
26.0,4,1.5,7.4,198
28.8,5,0.3,6.3,202
21.3,3,1.0,5.5,181
22.6,7,1.5,7.3,208
29.2,1,1.5,7.6,199
24.5,4,0.5,4.6,185
22.1,6,1.5,6.1,196
16.2,6,0.5,4.9,173
26.0,3,1.0,6.3,191
21.3,2,0.3,5.3,178
28.5,4,1.5,5.8,213
26.1,5,0.3,5.9,186
23.4,2,1.0,7.0,195
22.2,1,1.0,6.0,230
21.8,2,1.0,5.3,179
15.2,2,0.5,7.4,158
30.6,5,1.5,7.7,224
27.8,1,1.5,7.7,200
24.5,2,1.0,6.5,189
25.0,5,0.3,4.5,194
27.2,7,0.5,6.3,236
25.4,7,0.5,5.6,238
23.8,3,1.0,6.3,188
23.4,4,0.3,5.0,182
23.0,6,0.3,6.0,178
18.0,5,0.5,5.6,167
26.0,5,1.5,6.2,209
28.2,3,0.5,5.9,199
24.9,4,0.5,5.9,183
21.1,5,1.5,7.5,185
29.7,7,1.0,6.2,225
31.2,5,1.5,6.4,219
24.1,3,1.5,7.3,201
23.4,2,1.0,4.6,194
21.5,6,0.5,6.5,176
21.1,2,1.5,5.8,188
22.1,2,0.5,4.9,187
25.2,6,0.3,6.2,190
20.6,4,0.3,5.2,179
27.2,6,0.5,7.1,202
20.6,3,1.0,4.8,181
20.6,2,1.5,5.3,184
17.9,5,0.3,5.2,177
20.5,3,0.3,6.4,175
17.4,6,0.3,4.8,171
17.7,3,1.5,5.9,182
27.0,5,0.5,5.6,195
23.8,1,1.5,7.3,212
25.8,1,0.3,4.2,248
25.6,4,0.5,5.6,202
13.0,4,1.5,5.6,172
21.8,4,1.0,5.6,186
24.3,1,1.5,5.6,230
22.6,1,1.0,7.1,213
22.6,5,0.3,4.0,181
23.7,6,1.0,5.2,187
28.3,3,1.5,6.6,204
23.7,3,0.5,3.4,203
22.7,4,0.5,6.5,180
22.0,7,0.5,5.3,245
23.7,1,0.5,4.3,249
17.1,1,0.5,6.5,229
30.8,2,0.5,8.3,211
19.7,2,0.3,7.1,178
28.4,6,0.3,4.5,205
22.7,5,0.5,4.5,186
25.3,1,1.5,5.9,220
32.6,7,1.5,7.7,201
21.3,1,0.5,2.8,245
19.8,5,0.3,5.7,171
22.5,7,1.5,6.2,211
20.1,4,1.5,6.3,194
23.8,7,0.5,5.6,236
21.9,7,1.5,5.1,237
23.6,5,1.5,7.5,203
27.3,1,1.0,6.2,227
23.5,6,1.5,6.5,198
23.3,5,1.5,6.5,194
22.4,6,0.3,6.9,182
25.7,7,0.5,5.0,241
17.5,4,0.3,3.8,170
21.7,5,0.3,3.5,194
24.9,7,0.3,6.8,228
27.2,6,0.5,3.9,207
31.2,2,1.5,6.9,223
21.8,3,1.5,6.3,198
27.8,5,1.5,5.6,203
19.0,1,0.5,4.3,244
19.9,3,0.3,6.2,169
25.0,6,0.3,5.4,187
26.0,7,1.5,6.8,205
18.7,6,0.3,6.2,167
17.5,1,1.0,6.2,230
27.2,5,0.3,3.5,206
24.7,7,0.5,4.8,240
24.0,2,0.5,6.5,183
18.8,6,1.5,6.4,179
22.3,2,1.5,6.3,190
19.0,3,1.0,6.9,173
26.0,4,0.5,6.7,198
26.6,6,1.5,5.3,201
20.2,2,1.5,5.1,188
24.4,3,0.5,4.4,199
30.1,4,1.5,7.8,223
23.3,1,1.0,6.6,222
15.4,6,0.3,6.5,159
17.6,4,0.3,7.2,163
14.2,2,0.3,4.8,159
18.5,6,1.5,6.1,183
23.6,7,0.3,5.3,247
20.5,6,1.0,5.3,183
24.0,7,0.3,5.6,237
26.3,7,0.3,6.1,244
23.4,3,1.5,5.6,192
22.4,6,1.5,7.6,185
23.6,3,1.5,7.4,193
21.2,6,1.0,6.4,176
24.5,5,1.0,6.7,185
22.0,2,1.0,5.5,189
18.9,6,0.3,5.5,171
21.3,1,1.5,7.6,206
30.1,4,0.3,7.0,203
27.4,6,1.0,6.1,204
24.1,5,0.5,6.4,191
24.5,1,0.3,6.8,224
32.2,2,1.5,8.4,228
29.9,6,1.5,5.5,213
23.7,6,0.5,3.9,187
30.0,5,0.5,6.3,201
30.2,5,1.0,7.1,209
19.9,2,0.3,4.9,178
28.1,7,0.3,5.7,235
25.0,2,0.3,5.9,193
22.0,3,1.5,5.3,187
24.8,4,0.5,5.9,180
19.8,6,1.0,5.5,188
20.9,4,0.3,6.7,182
23.1,2,1.0,6.6,187
26.7,6,1.0,6.0,203
23.0,7,0.5,3.9,245
24.2,1,0.3,4.9,244
35.1,5,0.5,4.7,221
22.2,1,0.3,4.8,249
26.2,2,0.3,5.2,206
23.8,5,1.0,4.4,200
25.4,3,1.0,6.3,196
25.5,4,0.5,5.2,195
22.9,4,0.3,5.5,185
18.5,1,0.3,5.3,246
16.5,7,1.5,6.8,223
25.7,2,1.5,6.1,195
23.4,7,0.3,5.2,250
21.7,4,0.5,5.3,177
27.9,6,1.0,6.5,194
25.1,1,0.3,4.5,245
18.9,6,0.5,3.7,179
19.8,2,1.0,5.7,189
22.2,5,1.0,6.3,194
22.1,2,0.3,7.3,178
26.0,2,1.5,7.5,206
25.6,3,1.0,7.2,199
24.0,3,1.0,6.6,184
21.5,5,1.0,5.9,182
28.1,2,0.3,4.2,205
18.3,6,0.3,6.8,167
23.2,5,1.5,5.6,197
16.5,4,1.5,5.4,179
20.7,4,0.3,6.5,183
27.7,4,0.5,6.0,200
29.7,7,0.3,4.0,252
25.8,7,1.0,7.0,217
18.7,1,1.5,9.2,183
21.7,5,0.3,4.3,189
29.4,1,0.3,4.7,240
28.9,3,0.5,5.8,193
32.3,7,1.0,5.4,233
24.0,7,0.3,5.8,242
25.3,2,0.3,6.0,192
21.4,6,1.0,6.2,189
25.8,4,0.5,8.1,199
19.9,7,1.5,5.7,235
23.1,4,1.5,7.9,203
30.9,1,1.0,8.0,188
20.6,6,1.5,5.3,192
29.8,2,0.3,6.3,197
18.8,6,1.5,5.9,181
20.5,6,1.0,5.2,187
22.0,2,1.5,6.6,189
31.3,7,0.5,5.7,232
20.9,5,1.0,5.8,183
19.5,5,1.5,6.1,188
27.6,7,0.5,4.1,247
28.5,1,1.0,6.2,224
26.8,3,1.5,5.1,197
26.2,3,1.0,5.6,201
20.2,7,0.3,5.7,240
15.9,4,0.3,6.3,166
24.1,4,0.3,3.3,203
23.5,6,0.3,6.5,183
29.9,6,0.5,4.5,199
27.7,3,0.5,5.7,196
23.8,6,1.5,4.7,202
20.6,5,1.5,6.4,182
16.4,2,1.0,6.3,173
31.5,1,1.0,8.3,190
17.8,1,1.5,5.4,225
21.7,3,1.0,5.8,180
27.0,1,0.3,7.6,210
26.2,4,0.3,5.1,181
22.5,2,0.5,6.8,184
19.0,6,0.5,5.0,179
21.2,2,1.0,6.9,182
22.7,4,0.5,6.8,173
21.9,4,1.5,6.8,183
21.5,1,0.5,4.4,242
24.3,2,0.3,4.5,183
23.9,1,0.5,5.2,245
23.7,1,1.0,4.6,240
31.1,7,1.5,7.5,206
26.2,4,0.5,4.5,190
26.2,6,1.5,5.0,201
24.4,4,1.0,4.8,190
26.1,5,0.5,5.4,194
17.8,2,0.3,4.4,178
23.5,4,1.0,6.4,189
25.3,3,1.5,6.5,206
16.7,1,0.5,4.9,247
30.4,4,1.5,8.4,229
21.2,3,0.3,5.7,177
28.0,3,0.3,3.9,205
24.2,6,0.5,5.7,181
25.9,1,0.5,5.8,236
27.7,4,0.5,6.6,200
28.6,3,0.3,4.9,198
25.8,2,1.0,6.2,188
30.5,5,1.0,5.6,209
19.7,1,0.3,6.7,231
17.9,4,1.0,4.9,173
25.0,2,0.3,4.2,189
25.9,7,1.5,6.5,219
22.0,2,0.3,6.0,175
22.7,4,0.5,4.5,184
20.3,2,0.3,5.2,177
25.9,1,1.0,7.4,213
29.8,2,0.5,4.5,199
22.0,5,1.0,3.2,198
24.0,1,1.0,5.3,233
23.2,5,0.3,4.1,195
14.6,4,0.5,6.3,166
21.8,7,0.3,3.2,250
24.7,6,1.0,6.7,186
28.2,3,0.5,6.3,198
23.0,3,0.3,5.2,176
14.7,6,1.5,4.9,170
21.5,4,0.5,3.4,193
27.0,4,0.3,3.1,209
24.9,6,1.0,5.3,200
22.1,3,1.0,7.0,193
23.6,1,0.3,4.6,246
27.8,7,1.0,5.3,230
27.2,7,0.5,5.9,240
25.0,7,0.3,6.2,241
16.1,7,0.3,5.1,236
37.0,1,0.5,5.4,244
18.4,6,1.5,5.4,182
21.7,1,1.0,7.0,224
18.3,3,1.0,4.1,182
22.5,3,1.5,6.1,195
30.8,3,0.5,4.7,207
30.1,5,1.0,6.1,212
11.1,4,1.0,7.3,140
16.8,1,1.0,4.4,236
19.4,4,1.0,4.8,179
22.4,2,1.5,7.0,192
25.8,6,0.5,6.1,198
20.7,2,1.5,5.8,187
21.7,5,0.3,7.4,184
23.2,6,1.0,5.0,193
20.8,4,1.0,5.3,183
23.3,7,0.5,5.9,230
20.9,5,0.3,5.0,186
22.2,7,0.3,5.7,235
30.2,7,0.5,6.0,237
20.2,2,1.5,6.1,179
28.0,3,0.5,4.9,198
20.7,5,1.0,6.5,186
24.5,2,0.3,7.4,184
24.5,6,1.5,5.8,199
28.4,1,0.5,4.7,242
15.2,3,1.0,7.2,171
28.1,2,1.5,5.9,207
24.4,5,1.5,6.3,191
18.5,3,1.0,5.1,182
21.7,7,0.3,4.6,248
25.3,3,0.3,4.2,191
20.4,5,0.5,6.9,176
26.4,4,0.5,6.4,202
24.5,6,0.5,5.8,179
17.1,6,0.3,5.3,173
25.8,3,1.0,8.6,206
27.8,6,0.3,5.7,202
17.2,6,0.3,4.0,177
24.3,2,0.5,5.2,186
31.8,1,0.3,5.3,242
27.6,2,1.5,6.1,211
25.5,5,1.0,5.6,197
20.1,3,1.0,5.4,176
21.1,5,0.3,6.3,173
21.1,2,1.5,6.9,188
32.7,4,0.5,5.5,219
20.9,1,1.0,6.1,227
21.0,5,0.5,7.5,176
22.9,5,0.3,4.8,183
28.0,6,0.5,4.7,204
18.0,1,0.5,7.1,223
30.1,5,0.3,6.2,212
28.4,3,1.0,5.5,203
20.4,3,0.5,4.7,181
25.8,4,0.5,8.0,188
30.9,1,0.5,8.0,209
22.0,2,1.0,5.9,193
21.2,1,1.0,6.3,223
26.3,2,1.5,5.2,202
26.8,3,1.5,6.5,205
19.3,1,0.5,5.8,241
20.9,2,0.5,7.0,181
20.1,6,1.5,6.9,185
19.3,6,0.5,5.5,183
26.8,6,0.3,5.3,197
17.6,1,0.5,5.3,236
24.1,1,1.0,4.5,245
25.5,4,0.5,6.0,189
24.9,4,1.5,7.2,205
24.1,1,1.0,5.2,240
20.6,1,0.3,5.1,242
31.7,7,1.0,8.9,196
21.6,2,0.5,5.6,179
17.2,5,0.3,4.6,171
17.4,6,0.3,5.2,167
18.4,5,1.5,7.3,178
25.7,3,0.5,6.3,190
23.5,1,1.5,5.9,218
15.4,1,0.5,5.1,240
26.8,6,1.0,3.1,204
22.3,2,1.0,6.1,182
20.9,7,0.5,6.9,217
25.3,3,0.3,6.4,188
24.8,1,1.5,6.3,225
26.5,5,0.5,4.3,199
24.6,6,0.3,3.8,198
24.2,1,1.0,6.6,223
21.0,7,1.0,5.1,236
30.1,4,1.0,7.4,206
25.0,2,0.3,5.0,196
26.0,7,0.5,5.7,231
27.3,6,1.0,4.5,209
20.5,6,0.5,5.3,188
24.5,3,1.5,5.9,197
29.4,1,1.0,4.7,240
21.6,6,1.5,7.9,185
29.0,7,1.5,5.3,236
29.4,2,0.5,5.4,207
26.9,1,1.0,7.9,211
28.1,5,0.5,4.0,206
25.8,1,0.3,3.3,254
26.3,3,0.3,4.0,200
25.0,7,0.3,5.8,238
23.4,5,1.0,6.2,191
23.7,3,1.5,8.0,192
22.8,6,0.3,4.7,186
30.3,7,1.5,7.0,210
23.7,2,0.5,5.7,191
26.9,1,1.5,8.0,200
22.1,4,1.5,6.7,195
21.4,7,1.0,6.2,221
25.2,7,1.5,5.8,235
25.8,7,1.5,5.5,227
22.1,7,0.3,6.3,237
26.5,7,0.5,5.2,250
28.7,7,1.5,6.3,219
20.0,4,1.5,5.8,190
22.8,2,0.5,4.7,191
21.5,4,0.5,6.7,177
26.0,7,1.0,6.6,219
18.5,5,1.5,6.9,171
23.0,5,1.5,8.5,209
29.5,2,0.5,4.5,205
22.3,1,0.5,5.5,240
25.8,4,1.5,5.9,203
18.7,4,1.5,6.2,182
23.3,3,1.5,5.7,193
25.9,3,0.5,5.5,196
25.6,1,1.5,5.5,230
19.2,4,1.5,5.3,179
22.2,6,1.0,5.7,185
26.2,2,0.3,4.9,194
28.4,4,1.0,7.4,216
31.2,7,0.3,6.1,234
21.1,5,0.3,5.4,171
28.6,4,0.3,6.1,198
25.2,2,1.0,7.0,200
26.0,6,1.0,3.8,203
28.2,3,1.0,5.5,203
26.0,4,0.3,6.6,187
24.1,2,0.5,5.9,182
20.7,6,0.5,7.1,171
20.0,6,1.5,7.1,186
22.6,6,0.3,5.2,191
19.6,3,0.3,4.3,173
28.7,1,1.0,6.3,234
27.1,6,0.3,4.7,196
24.7,7,1.5,3.4,238
32.0,3,0.3,5.9,201
22.4,1,0.5,3.2,244
18.0,2,0.5,5.3,171
23.4,5,1.5,7.2,197
29.5,1,1.5,3.7,247
27.1,6,0.3,5.6,193
25.4,7,1.0,5.6,244
26.4,6,0.5,4.5,197
24.4,2,0.3,6.4,185
27.1,5,0.5,5.8,194
29.5,1,1.5,6.6,211
21.9,2,0.3,3.6,202
21.7,2,1.5,6.9,186
23.8,5,0.5,3.7,189
21.9,3,1.0,5.4,178
27.9,2,0.3,5.8,190
25.1,2,0.3,5.5,194
23.0,5,1.0,6.1,184
23.3,5,0.3,5.0,189
21.0,3,0.3,5.7,171
22.3,7,0.3,4.4,252
17.8,5,0.5,3.3,184
15.7,1,0.5,6.7,234
27.4,2,1.5,5.6,210
21.5,5,0.3,4.9,192
25.7,3,0.5,5.6,200
23.3,5,0.3,4.8,179
22.9,3,1.5,6.2,199
20.5,7,1.5,5.8,226
26.2,7,0.5,4.5,245
22.7,7,0.5,5.9,224
26.7,5,0.3,5.1,194
23.8,6,0.5,5.5,187
24.5,3,0.5,6.5,185
20.8,2,0.3,7.3,180
16.1,6,1.0,5.7,162
19.9,5,0.3,5.0,185
18.3,4,0.5,6.8,176
22.3,2,0.3,6.6,169
24.0,5,1.5,4.3,197
16.0,7,0.3,4.6,237
30.5,3,1.0,7.2,210
20.5,4,0.5,4.0,191
28.2,2,1.0,6.0,209
16.9,2,0.3,5.7,161
21.2,1,1.5,6.3,231
23.4,5,0.5,6.6,184
26.6,6,0.5,5.3,188
24.3,4,0.5,5.5,190
21.5,5,0.5,4.7,191
23.7,3,1.5,6.8,191
26.3,4,1.0,5.8,197
17.8,3,0.5,7.1,164
24.2,6,0.5,4.4,192
23.4,2,1.0,5.9,191
23.9,1,0.5,6.4,226
21.7,7,0.5,5.0,250
25.8,7,0.5,7.5,228
24.4,7,1.5,5.4,230
22.4,1,0.3,5.3,241
20.9,2,1.5,6.3,190
29.2,2,0.3,5.1,199
21.5,2,0.3,5.2,182
22.2,5,1.0,7.0,184
14.6,1,0.3,5.5,238
26.3,7,0.5,6.6,221
24.8,5,0.3,7.5,185
21.8,6,0.5,4.5,184
23.4,6,1.0,5.6,188
19.1,3,1.5,6.6,184
27.5,2,0.5,6.1,202
18.2,3,1.5,6.6,182
20.4,4,1.0,6.5,186
26.1,2,1.0,5.3,195
29.6,6,0.5,6.4,199
23.7,2,0.5,6.5,187
23.2,3,0.5,5.6,190
31.2,4,1.5,7.4,221
17.0,4,1.0,5.7,175
26.0,3,0.5,6.8,191
29.9,2,0.5,6.1,204
23.4,7,1.0,4.9,243
24.2,7,0.3,3.9,244
26.2,1,0.3,5.5,241
23.3,1,0.3,5.2,236
21.1,2,0.5,5.7,187
21.0,7,1.5,7.4,209
27.3,6,1.0,6.0,202
21.8,3,1.0,6.4,188
20.5,2,0.3,4.8,175
28.6,1,0.3,5.5,239
21.6,2,1.5,5.9,186
19.8,4,1.0,6.9,182
24.8,3,0.3,4.9,188
29.5,3,0.5,5.9,206
26.4,1,0.3,4.4,238
33.2,1,0.3,6.5,229
29.2,6,0.5,6.3,205
22.6,7,1.0,4.0,233
25.6,5,1.5,6.3,198
20.0,2,1.5,6.5,187
29.4,4,1.5,6.8,214
24.6,7,1.5,5.7,223
24.9,1,1.0,5.9,224
27.3,1,0.3,4.1,247
26.2,4,0.3,7.0,183
27.5,4,0.3,5.1,197
28.1,7,1.0,7.7,206
26.3,6,0.5,4.5,206
22.1,7,1.0,6.4,228
27.0,5,1.0,7.2,191
25.6,7,0.5,5.0,246
24.8,7,0.3,4.3,258
20.7,5,1.0,4.9,175
23.9,6,1.0,6.7,193
24.8,1,1.5,6.5,222
20.7,2,1.5,8.2,191
25.0,3,0.3,6.4,178
25.5,1,0.3,5.9,238
18.6,7,0.5,4.4,247
24.7,6,1.5,8.5,208
27.4,4,1.0,5.7,194
22.9,7,1.5,5.1,233
25.9,7,0.5,4.8,252
21.1,2,0.3,4.8,178
20.6,5,1.5,7.7,185
24.0,6,1.5,6.8,200
21.6,7,1.0,6.6,225
25.0,5,0.5,6.8,184
17.7,7,1.0,6.5,226
23.9,3,1.0,6.2,200
24.8,3,1.5,5.7,201
26.4,3,1.5,7.7,207
23.9,6,0.5,5.7,192
16.6,4,0.3,7.0,153
22.4,5,0.5,3.5,187
21.3,3,1.5,8.3,190
26.9,1,1.0,6.6,215
21.5,2,0.5,4.4,181
23.7,6,0.5,6.8,197
23.5,2,1.5,6.5,204
26.0,6,0.5,4.7,204
16.9,5,1.0,6.3,174
20.8,2,0.5,4.8,187
20.7,6,0.3,5.0,183
22.1,2,0.5,3.3,192
30.4,6,0.5,7.2,204
27.9,5,1.5,5.7,215
22.4,5,1.0,6.4,200
25.7,2,0.5,5.0,193
21.1,5,1.5,6.2,180
27.5,5,0.5,4.4,200
20.4,6,0.3,5.0,172
24.7,5,0.5,4.1,193
25.0,2,0.3,5.8,191
24.6,5,1.5,6.3,195
24.5,3,1.5,4.8,195
34.3,6,1.5,7.4,229
21.5,2,0.5,5.4,185
25.6,1,1.5,6.9,218
16.8,2,1.5,5.2,180
25.3,6,1.5,6.9,202
20.6,3,0.5,6.6,172
16.4,6,0.3,5.6,162
23.2,1,0.3,4.9,242
23.0,6,0.5,4.8,186
21.6,6,1.5,8.9,190
21.8,6,0.3,4.1,190
25.8,1,1.5,5.5,222
19.6,4,0.5,5.9,177
25.5,1,1.5,5.8,221
25.7,2,0.3,5.0,185
25.0,4,0.5,3.7,198
25.6,3,1.5,5.4,201
21.6,5,1.0,5.9,186
20.6,4,1.5,7.0,193
25.0,4,1.5,5.7,198
24.6,6,1.5,7.7,199
26.6,7,0.5,5.2,242
24.3,7,1.0,5.6,241
16.7,3,0.3,6.4,164
26.0,6,1.5,5.3,201
25.9,7,0.3,6.3,240
24.7,5,1.5,5.1,194
28.6,1,1.0,6.4,219
25.2,6,0.3,4.2,185
26.6,4,1.0,7.3,207
21.8,5,0.5,5.8,173
26.1,1,0.5,7.1,226
27.5,3,0.3,5.7,195
24.4,6,0.3,6.5,182
28.0,2,0.3,5.5,200
26.8,6,1.0,6.6,198
26.2,2,0.5,5.8,197
20.9,2,1.5,6.2,187
28.7,2,1.0,5.9,207
26.0,2,0.5,5.1,190
27.5,6,1.5,5.7,200
30.7,3,0.3,6.2,202
22.4,4,1.0,5.9,188
32.9,6,1.0,6.5,222
17.6,6,0.3,6.2,167
26.7,5,0.3,6.3,188
24.6,3,1.5,8.9,198
21.5,2,1.0,5.0,197
25.9,6,1.5,7.9,201
22.1,4,0.5,5.9,190
21.0,2,0.5,5.2,179
21.7,7,0.3,3.2,240
17.4,6,1.0,6.0,169
26.8,2,0.5,3.7,206
30.7,4,0.3,8.2,208
24.0,2,0.5,6.1,189
21.9,6,1.5,5.2,192
21.0,6,1.5,6.3,182
25.8,5,0.3,6.0,197
29.8,5,0.3,4.7,207
26.5,3,1.0,5.6,199
22.4,6,1.0,6.2,182
15.5,6,0.5,6.1,160
22.0,4,0.3,6.7,185
18.1,2,0.5,5.0,172
21.8,6,1.5,5.8,191
21.1,1,1.0,4.4,244
23.9,3,0.3,7.2,177
18.0,6,1.5,7.4,177
20.8,7,1.5,7.0,216
27.6,2,1.0,5.1,205
26.7,7,1.5,4.8,232
21.3,6,1.0,6.2,181
18.2,4,0.3,4.6,178
22.2,1,1.0,5.5,236
23.7,3,1.5,6.0,190
25.5,4,0.5,5.8,191
20.6,4,1.0,6.6,188
20.1,2,1.0,6.4,183
25.2,7,1.0,6.9,222
23.3,3,0.5,4.7,194
21.8,2,1.5,6.6,195
18.2,2,1.5,6.0,176
24.6,4,0.5,6.6,190
23.6,5,1.0,6.9,192
21.9,3,0.3,4.7,185
25.5,5,1.5,6.1,199
19.7,2,0.5,6.4,173
26.0,6,1.0,4.9,192
26.0,4,1.0,4.3,203
22.0,7,1.5,8.5,200
21.2,4,0.3,6.1,185
22.3,7,0.5,5.3,241
24.0,5,1.0,5.4,194
21.8,3,0.5,7.2,184
22.5,4,0.5,6.6,180
31.0,6,1.0,7.6,222
21.6,4,0.5,4.5,182
26.6,4,0.5,6.7,192
24.3,1,1.0,6.7,235
18.4,4,0.3,5.1,171
18.5,6,0.5,4.2,179
34.5,7,1.5,7.9,190
25.8,1,0.5,5.8,234
35.5,2,1.5,6.3,223
22.4,5,0.5,4.7,187
18.4,6,1.5,7.9,188
24.8,6,1.0,6.6,195
23.5,5,0.3,6.1,188
28.2,4,0.3,6.3,204
28.0,4,0.3,4.9,194
21.1,2,1.5,8.7,187
20.5,3,1.0,5.0,176
29.3,2,0.3,6.8,199
24.5,1,1.5,6.2,225
24.1,4,1.5,5.5,192
22.5,7,1.0,6.8,219
23.0,1,0.5,6.1,235
22.8,7,1.5,8.3,196
22.4,7,0.3,6.2,233
19.4,4,0.5,7.4,173
27.5,1,1.5,6.8,215
25.1,7,1.5,6.5,218
30.9,7,0.3,5.7,236
21.5,4,1.0,8.5,192
28.1,4,0.3,4.6,200
29.6,7,1.0,4.4,255
14.4,2,1.0,6.3,166
18.6,7,0.5,6.1,240
25.0,3,1.0,5.8,196
20.7,7,0.3,5.5,245
25.8,5,1.5,6.4,202
29.5,2,0.3,5.5,199
25.9,5,1.5,6.7,212
21.2,5,0.3,3.9,188
27.1,3,1.5,7.6,207
25.6,3,0.5,7.3,193
17.5,4,1.5,7.9,179
29.5,4,0.3,6.0,195
20.4,3,0.5,4.6,189
20.9,3,1.5,6.1,193
22.5,1,1.0,4.1,249
27.2,3,0.5,4.3,203
24.6,4,1.0,7.1,189
18.1,2,0.3,5.5,175
19.2,7,0.3,3.8,231
24.9,7,1.5,6.8,218
25.3,5,1.0,5.7,197
28.8,5,1.0,6.4,206
28.3,5,1.0,7.5,211
19.3,7,1.5,7.4,212
29.6,1,0.3,4.3,251
26.8,5,1.5,6.9,210
21.2,6,0.5,5.9,178
21.6,7,0.3,6.1,244
28.4,5,1.0,6.4,199
23.9,2,1.5,8.5,207
24.9,3,1.0,5.1,196
24.7,4,0.3,3.7,194
26.9,3,0.5,6.3,199
24.6,7,1.0,5.9,224
17.7,3,1.5,5.2,171
25.0,6,0.5,4.4,187
16.4,3,0.3,5.6,160
25.7,7,0.3,3.9,252
24.9,5,0.5,6.0,194
28.0,7,1.5,5.1,231
26.9,7,1.5,6.7,216
26.7,5,0.3,7.0,192
27.5,1,0.5,6.1,221
17.4,7,1.0,4.8,239
21.2,3,1.5,5.9,188
32.5,5,0.3,4.8,208
23.6,5,0.5,6.4,187
25.4,3,0.3,5.8,186
24.5,2,0.3,5.6,188
21.4,7,1.0,5.0,239
20.0,7,1.5,7.8,210
15.1,6,1.5,6.8,172
24.9,5,0.5,6.0,185
20.3,2,0.5,7.0,184
18.8,1,1.5,7.3,210
23.9,5,1.5,7.6,196
23.1,6,0.3,6.5,182
22.1,1,0.5,6.0,235
24.5,4,1.5,6.5,189
25.6,6,0.5,6.0,192
17.6,1,0.5,4.0,241
22.6,3,0.5,7.3,175
18.2,4,0.3,5.5,172
28.5,5,1.5,5.7,202
28.8,2,1.0,7.1,205
20.5,4,1.0,8.0,176
22.2,2,0.3,5.8,175
18.5,4,1.0,4.2,189
23.8,7,1.5,6.0,224
26.9,3,0.5,6.2,190
22.9,1,1.0,6.3,234
21.7,3,1.0,6.1,184
35.7,5,1.5,5.9,222
17.8,3,1.5,5.6,176
26.6,2,0.5,4.5,197
18.3,2,0.5,4.9,174
24.4,7,0.3,5.3,247
23.0,3,1.0,5.0,188
26.4,3,0.5,7.0,203
26.4,7,1.0,5.9,229
24.4,3,1.5,5.6,202
18.9,2,0.5,5.5,175
29.2,4,0.5,3.0,210
26.8,5,1.0,5.3,199
24.1,1,0.5,5.1,237
21.1,4,1.5,8.1,188
27.6,3,1.5,6.4,206
20.5,5,1.0,7.3,186
20.3,3,1.0,5.6,183
22.3,2,1.0,5.6,187
16.2,1,1.0,6.7,229
22.4,1,0.5,5.9,239
25.2,4,0.3,7.1,188
23.8,3,0.5,4.3,193
26.6,2,1.5,7.1,203
21.7,7,1.5,6.1,229
17.7,5,0.3,4.5,178
26.1,7,1.5,5.1,223
17.9,7,0.5,5.1,243
27.3,5,1.5,4.2,210
27.9,6,0.3,6.9,195
16.1,4,1.0,6.8,178
20.9,4,0.5,6.2,178
29.6,6,0.5,4.5,205
22.6,1,1.5,7.2,212
26.9,5,1.5,6.3,200
21.3,5,1.5,8.3,203
24.5,4,0.3,5.2,190
24.3,5,0.3,4.9,193
23.6,7,1.5,6.8,217
25.6,4,1.0,6.1,192
23.4,5,0.5,6.0,189
