acctnum,offer,buyer,female,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog
251467,Cook,0,1,PA,19134,191,33,33,15,74,89,1,0,0,0,0,0,0,1
251470,Cook,1,1,PA,17201,172,21,5,73,279,352,6,0,2,1,0,1,1,1
251477,Art,0,1,RI,2886,28,35,31,25,296,321,2,1,0,1,0,0,0,0
251478,Cook,1,1,NJ,7072,70,25,9,76,230,306,6,0,0,3,0,0,3,0
251499,Art,0,1,NY,11040,110,47,11,104,262,366,10,2,2,4,1,0,0,1
251527,Art,0,0,NY,11229,112,7,3,25,32,57,2,0,1,1,0,0,0,0
251549,Art,0,0,NJ,7010,70,59,3,112,254,366,10,2,2,0,3,0,1,2
251552,Art,0,1,NJ,8889,88,13,13,15,266,281,1,0,0,0,0,0,1,0
251556,Art,0,1,NY,11580,115,13,5,26,214,240,2,0,1,0,1,0,0,0
251570,Art,1,1,NY,12158,121,53,15,114,162,276,10,1,2,3,0,0,3,1
251571,DIY,0,1,PA,16508,165,21,13,25,104,129,2,1,0,1,0,0,0,0
251573,Art,1,1,PA,19083,190,69,13,129,305,434,10,0,0,4,0,2,1,3
251608,Art,0,0,CT,6029,60,57,17,98,192,290,8,0,0,2,3,0,1,2
251652,Art,0,1,MA,2124,21,63,21,83,142,225,7,2,0,2,0,1,0,2
251664,DIY,0,1,NY,11355,113,33,11,77,326,403,7,3,1,1,0,0,1,1
251674,Art,0,1,CT,6492,64,69,17,123,273,396,11,3,2,2,0,0,2,2
251674,Art,1,0,MA,1940,19,41,33,26,120,146,2,1,0,0,1,0,0,0
251676,Cook,0,1,MD,21157,211,5,5,15,171,186,1,1,0,0,0,0,0,0
251703,DIY,0,1,MA,2176,21,61,3,134,71,205,12,3,2,4,0,0,2,1
251710,DIY,0,1,NJ,8846,88,13,13,15,280,295,1,0,0,0,0,0,1,0
251723,Cook,0,0,NY,11961,119,11,5,29,132,161,2,0,0,1,0,0,0,1
251723,Cook,0,1,PA,19144,191,23,15,29,6,35,2,0,0,0,0,0,1,1
251724,DIY,0,0,NY,12411,124,25,25,15,33,48,1,0,0,1,0,0,0,0
251731,DIY,0,1,MA,1463,14,21,13,29,182,211,2,0,0,0,0,0,0,2
251743,Art,0,1,PA,18964,189,13,13,15,69,84,1,0,0,0,0,0,0,1
251745,DIY,0,1,NJ,7601,76,9,9,15,230,245,1,0,0,0,0,0,0,1
251764,DIY,1,1,NY,13343,133,1,1,15,279,294,1,0,0,0,0,0,0,1
251791,Cook,0,1,CT,6357,63,15,15,15,163,178,1,0,0,0,1,0,0,0
251800,Art,0,1,NY,14228,142,11,3,26,301,327,2,0,0,1,1,0,0,0
251821,Art,0,1,RI,2813,28,27,27,15,128,143,1,0,0,0,0,0,1,0
251830,Cook,0,0,NY,11580,115,29,9,115,300,415,10,1,1,1,2,3,1,1
251838,DIY,0,1,CT,6770,67,17,11,29,22,51,2,0,0,0,0,1,0,1
251857,DIY,0,1,NY,11212,112,3,3,15,157,172,1,0,0,0,0,1,0,0
251871,Art,0,1,NJ,7822,78,5,3,28,295,323,2,0,0,0,0,0,2,0
251888,DIY,0,0,NJ,8807,88,5,3,28,180,208,2,0,0,1,0,0,1,0
251903,Cook,0,1,NH,3304,33,29,29,15,112,127,1,0,0,0,0,0,1,0
251921,Cook,1,1,NY,12051,120,53,3,105,126,231,9,1,2,2,0,1,1,2
251926,DIY,0,1,NY,14472,144,9,9,15,47,62,1,0,1,0,0,0,0,0
251942,Cook,0,1,RI,2860,28,7,7,15,128,143,1,0,0,0,0,1,0,0
251967,DIY,0,1,PA,19002,190,23,13,48,45,93,4,1,0,0,0,2,1,0
251968,DIY,0,1,PA,19064,190,51,11,98,256,354,9,3,2,1,1,0,0,2
251974,Cook,0,0,PA,15358,153,23,13,41,89,130,4,3,0,1,0,0,0,0
251976,DIY,0,1,NJ,8330,83,1,1,15,101,116,1,0,0,0,0,0,0,1
251976,DIY,1,1,NH,3801,38,19,5,36,34,70,3,0,0,1,1,1,0,0
251978,Cook,0,1,NY,11358,113,21,15,25,290,315,2,0,1,1,0,0,0,0
251982,Art,0,1,DE,19810,198,15,11,25,60,85,2,1,0,1,0,0,0,0
251993,Cook,0,1,PA,15237,152,11,9,29,298,327,2,1,0,0,0,0,0,1
252000,Art,0,0,NJ,7701,77,27,11,57,219,276,5,0,0,2,3,0,0,0
252010,Cook,0,1,DE,19720,197,47,7,96,191,287,8,2,0,0,0,2,1,3
252023,DIY,0,0,NY,11756,117,15,11,26,114,140,2,0,0,1,1,0,0,0
252026,DIY,0,1,NJ,7087,70,37,15,86,126,212,7,2,0,1,0,1,1,2
252032,DIY,0,1,NY,11375,113,17,9,29,262,291,2,0,1,0,0,0,0,1
252041,Cook,0,1,PA,15857,158,13,13,15,286,301,1,0,0,0,0,0,0,1
252050,Cook,0,0,CT,6473,64,35,3,100,106,206,8,3,0,0,0,1,0,4
252052,Art,0,0,MA,1970,19,33,33,15,264,279,1,1,0,0,0,0,0,0
252054,DIY,0,1,MA,2172,21,61,13,85,158,243,8,2,1,1,3,0,1,0
252059,DIY,0,1,NY,11510,115,33,27,40,284,324,3,1,0,0,0,1,1,0
252070,Cook,0,1,PA,15068,150,3,3,15,98,113,1,1,0,0,0,0,0,0
252079,Art,0,0,NJ,8817,88,73,15,132,262,394,12,2,3,2,1,1,2,1
252080,Cook,0,0,NJ,8062,80,13,13,15,19,34,1,1,0,0,0,0,0,0
252081,Art,0,0,MD,21228,212,19,19,15,166,181,1,0,0,0,0,0,0,1
252085,Cook,0,1,MD,21157,211,17,11,29,170,199,2,1,0,0,0,0,0,1
252093,Cook,0,1,NY,11023,110,11,11,15,264,279,1,0,0,0,0,0,1,0
252147,Art,1,1,NY,11020,110,9,1,29,291,320,2,0,0,0,0,0,0,2
252147,Art,0,1,NJ,7746,77,7,1,27,162,189,2,1,0,0,0,1,0,0
252148,Cook,0,1,NY,11412,114,29,27,24,115,139,2,1,1,0,0,0,0,0
252166,Cook,0,0,NY,11776,117,7,1,26,11,37,2,0,0,1,1,0,0,0
252200,Cook,0,1,MA,1752,17,9,9,15,35,50,1,0,1,0,0,0,0,0
252223,Art,0,0,CT,6443,64,69,11,109,271,380,10,5,0,2,2,0,1,0
252236,Cook,0,0,MD,21236,212,3,1,23,106,129,2,2,0,0,0,0,0,0
252247,Cook,0,1,CT,6403,64,1,1,15,204,219,1,0,1,0,0,0,0,0
252247,Cook,0,1,NJ,8648,86,27,1,109,199,308,9,1,0,2,1,2,1,2
252253,Cook,1,1,NH,3820,38,35,5,95,315,410,8,0,0,4,1,1,1,1
252275,DIY,0,1,PA,16866,168,15,11,25,151,176,2,1,0,1,0,0,0,0
252290,Cook,0,0,NY,11374,113,17,13,25,65,90,2,0,1,1,0,0,0,0
252291,DIY,0,1,VT,5059,50,11,11,15,124,139,1,0,0,0,1,0,0,0
252306,Cook,0,0,PA,19403,194,25,13,46,188,234,4,0,0,3,1,0,0,0
252308,Art,0,0,NY,11040,110,13,13,15,127,142,1,0,0,0,1,0,0,0
252322,DIY,0,0,DE,19963,199,39,15,72,65,137,6,2,0,1,1,0,0,2
252325,DIY,0,1,NY,10549,105,5,5,15,274,289,1,1,0,0,0,0,0,0
252350,Cook,0,1,NY,11220,112,55,7,102,142,244,9,3,1,0,1,2,1,1
252350,Cook,0,0,NY,10469,104,19,17,27,246,273,2,0,1,0,0,1,0,0
252360,Cook,0,1,ME,4103,41,29,29,15,2,17,1,0,0,0,0,1,0,0
252361,Art,1,1,NY,10952,109,53,9,105,105,210,9,1,1,2,1,2,0,2
252364,Cook,0,0,MA,1752,17,51,15,97,215,312,8,1,0,3,1,0,0,3
252371,Cook,0,0,MD,20905,209,43,7,130,292,422,11,1,0,2,3,2,1,2
252375,Art,0,1,MD,20783,207,43,11,139,254,393,12,2,1,3,1,1,1,3
252379,Art,0,1,NJ,8876,88,9,3,28,46,74,2,0,0,1,0,0,1,0
252403,Cook,0,1,PA,19078,190,37,13,85,126,211,7,2,0,1,1,0,1,2
252469,Art,0,1,NJ,7920,79,65,19,87,305,392,8,3,1,2,0,0,1,1
252491,Art,0,1,CT,6067,60,5,5,15,285,300,1,0,0,1,0,0,0,0
252492,Art,0,1,MD,20850,208,33,9,118,81,199,11,1,2,5,1,1,0,1
252494,Art,1,0,PA,15216,152,27,9,100,312,412,9,2,3,1,0,0,1,2
252497,Cook,1,0,PA,19154,191,37,9,89,285,374,8,2,1,4,0,0,0,1
252498,DIY,0,1,MD,20814,208,51,9,89,124,213,8,5,0,1,1,0,0,1
252501,DIY,0,1,PA,18201,182,9,9,15,287,302,1,0,0,1,0,0,0,0
252501,DIY,0,0,NY,11520,115,15,13,26,158,184,2,1,0,0,1,0,0,0
252514,DIY,0,0,PA,15205,152,33,15,45,248,293,4,1,0,1,1,1,0,0
252540,DIY,1,1,PA,19114,191,9,9,15,228,243,1,0,0,0,1,0,0,0
252586,Art,0,0,NY,14617,146,15,7,26,249,275,2,0,0,1,1,0,0,0
252589,Cook,0,0,NJ,7208,72,43,7,74,201,275,6,0,1,2,0,1,0,2
252595,Art,0,1,NJ,7036,70,11,11,15,141,156,1,0,0,1,0,0,0,0
252595,Art,0,1,NY,11434,114,3,3,15,262,277,1,0,0,1,0,0,0,0
252595,DIY,0,0,NJ,7405,74,45,15,128,284,412,12,7,0,2,0,1,2,0
252605,DIY,1,1,PA,19534,195,17,9,26,232,258,2,0,0,0,2,0,0,0
252617,Cook,0,1,NJ,8559,85,15,9,26,221,247,2,0,0,0,2,0,0,0
252622,Cook,0,0,NJ,8053,80,15,9,28,247,275,2,0,0,0,0,1,1,0
252636,Art,0,1,NY,13021,130,17,9,29,84,113,2,0,0,0,1,0,0,1
252648,Art,0,1,NY,13439,134,1,1,15,206,221,1,0,0,1,0,0,0,0
252649,Art,0,1,NJ,7728,77,55,11,87,170,257,8,1,3,1,1,1,1,0
252660,Art,0,0,NJ,7018,70,27,27,15,291,306,1,0,1,0,0,0,0,0
252671,DIY,0,1,MD,21082,210,17,13,26,93,119,2,0,0,1,1,0,0,0
252700,DIY,0,1,DC,20009,200,15,11,29,23,52,2,0,0,1,0,0,0,1
252709,Art,0,1,NJ,7840,78,21,21,15,197,212,1,1,0,0,0,0,0,0
252728,Art,0,0,NJ,7601,76,9,3,25,148,173,2,0,1,1,0,0,0,0
252745,DIY,0,1,NY,11754,117,3,1,27,21,48,2,0,0,1,0,1,0,0
252753,DIY,0,0,NY,11784,117,29,27,29,10,39,2,1,0,0,0,0,0,1
252759,Art,0,1,NY,11729,117,71,15,137,299,436,12,3,1,4,0,2,0,2
252762,DIY,0,1,NY,12524,125,45,11,88,145,233,8,3,0,2,1,1,0,1
252763,Cook,0,1,NY,11040,110,9,9,15,220,235,1,0,1,0,0,0,0,0
252783,Art,0,1,MA,2090,20,21,15,25,189,214,2,0,1,1,0,0,0,0
252807,Art,0,1,PA,19136,191,15,15,15,159,174,1,1,0,0,0,0,0,0
252808,Cook,0,1,NJ,8204,82,9,9,15,41,56,1,0,0,0,0,0,0,1
252826,Cook,0,1,NY,10128,101,57,15,98,248,346,8,1,1,1,0,0,1,4
252832,Cook,0,0,PA,19116,191,31,3,69,42,111,6,3,0,1,0,0,0,2
252835,Art,0,1,NJ,8742,87,13,9,25,28,53,2,1,0,1,0,0,0,0
252842,Cook,0,1,NY,11762,117,23,7,50,134,184,4,1,0,1,0,0,1,1
252902,Art,0,1,MD,20721,207,13,13,15,213,228,1,1,0,0,0,0,0,0
252904,Cook,0,1,DE,19940,199,21,21,15,15,30,1,0,0,0,0,0,0,1
252905,DIY,0,0,NH,3833,38,93,33,129,71,200,12,3,1,3,3,1,0,1
252908,Cook,0,1,ME,4005,40,9,7,28,263,291,2,0,0,0,0,0,2,0
252908,Art,0,0,RI,2860,28,17,9,29,288,317,2,0,0,1,0,0,0,1
252934,DIY,0,1,MA,1830,18,13,13,15,38,53,1,0,1,0,0,0,0,0
252936,Art,0,1,NY,12514,125,35,15,109,332,441,10,2,1,3,1,2,0,1
252957,Art,0,0,PA,19029,190,39,3,115,252,367,10,1,2,0,5,1,0,1
252962,Art,1,0,MA,1432,14,7,5,26,61,87,2,0,0,1,1,0,0,0
252966,Art,0,0,NJ,8872,88,23,7,61,131,192,5,1,0,2,0,0,0,2
252978,DIY,0,1,NY,11963,119,37,11,78,60,138,7,2,2,1,0,0,1,1
253010,Art,1,1,MD,20904,209,21,9,50,198,248,4,2,0,0,0,0,1,1
253028,Cook,0,1,PA,19102,191,19,1,32,53,85,3,1,1,0,0,0,0,1
253053,Art,0,1,NJ,7430,74,9,9,15,21,36,1,0,1,0,0,0,0,0
253053,Art,0,0,CT,6026,60,11,7,27,287,314,2,0,0,1,0,1,0,0
253059,DIY,0,0,NY,11793,117,49,29,62,159,221,5,0,2,1,0,0,0,2
253084,DIY,0,1,MA,1520,15,45,27,103,326,429,9,1,1,3,1,1,0,2
253104,Art,0,1,DE,19945,199,11,11,15,267,282,1,0,0,1,0,0,0,0
253128,Cook,0,0,NJ,7860,78,15,15,15,155,170,1,0,1,0,0,0,0,0
253180,Art,1,1,PA,19132,191,51,1,118,341,459,11,2,2,2,1,1,3,0
253211,Cook,0,0,NJ,8854,88,15,7,29,226,255,2,1,0,0,0,0,0,1
253214,Art,0,1,CT,6405,64,33,7,97,274,371,8,2,1,0,0,2,1,2
253216,Cook,0,1,MD,20904,209,3,3,15,108,123,1,0,1,0,0,0,0,0
253223,Art,0,1,NY,10710,107,15,9,26,158,184,2,0,1,0,1,0,0,0
253234,Cook,0,1,ME,4073,40,11,11,15,128,143,1,1,0,0,0,0,0,0
253241,Art,0,1,CT,6111,61,17,13,29,284,313,2,0,0,0,0,0,1,1
253255,Art,1,1,NY,11210,112,19,1,50,116,166,4,1,0,0,0,0,2,1
253265,DIY,0,1,NY,11434,114,83,27,141,96,237,12,2,1,3,0,1,2,3
253276,Cook,0,0,CT,6001,60,23,5,48,94,142,4,0,0,1,2,1,0,0
253283,Art,0,0,NJ,8757,87,23,19,29,258,287,2,0,1,0,0,0,0,1
253322,Cook,0,1,MD,21084,210,39,1,90,46,136,8,1,3,1,1,0,0,2
253327,DIY,1,1,NJ,7083,70,7,1,38,115,153,3,0,1,0,0,0,0,2
253335,Cook,0,1,ME,4107,41,3,3,15,218,233,1,0,0,0,1,0,0,0
253340,Cook,0,1,NY,11209,112,85,25,141,226,367,12,3,1,4,1,1,0,2
253342,Art,0,1,PA,19610,196,25,25,15,190,205,1,1,0,0,0,0,0,0
253389,Cook,0,1,NY,13408,134,19,15,28,13,41,2,1,0,0,0,0,1,0
253394,Cook,0,1,NY,11783,117,7,7,15,248,263,1,0,0,1,0,0,0,0
253400,Cook,1,1,NY,11235,112,15,15,15,202,217,1,0,0,1,0,0,0,0
253406,DIY,0,1,NY,11214,112,5,3,29,85,114,2,1,0,0,0,0,0,1
253418,Cook,0,0,MD,21040,210,39,13,60,231,291,5,0,0,3,1,0,0,1
253429,DIY,0,0,NJ,7010,70,15,15,15,86,101,1,0,0,0,0,0,1,0
253456,Cook,0,0,MD,21009,210,1,1,15,49,64,1,0,0,1,0,0,0,0
253471,DIY,0,1,CT,6710,67,13,5,25,143,168,2,1,0,1,0,0,0,0
253491,Cook,0,0,MA,1960,19,49,21,63,101,164,5,1,0,1,1,0,1,1
253517,Art,0,0,RI,2915,29,27,27,15,45,60,1,0,0,0,0,1,0,0
253517,Art,0,0,NY,11547,115,37,13,77,137,214,7,1,1,3,1,0,0,1
253536,DIY,1,0,NY,13211,132,35,11,82,290,372,7,1,0,2,1,0,0,3
253541,Cook,0,0,PA,17754,177,11,7,26,143,169,2,0,1,0,1,0,0,0
253628,DIY,0,1,NJ,7052,70,5,1,28,83,111,2,0,0,0,0,0,2,0
253639,DIY,0,1,PA,19138,191,1,1,15,229,244,1,1,0,0,0,0,0,0
253645,Art,0,1,NY,11236,112,17,13,29,255,284,2,0,0,1,0,0,0,1
253654,Art,0,1,NJ,7081,70,45,21,76,95,171,7,2,0,5,0,0,0,0
253655,Art,0,1,NY,11542,115,77,25,116,57,173,10,2,2,1,1,0,2,2
253667,DIY,0,1,MD,21045,210,9,9,15,271,286,1,0,0,1,0,0,0,0
253673,Art,0,1,NJ,7722,77,13,11,25,20,45,2,0,0,2,0,0,0,0
253689,Cook,1,1,CT,6497,64,37,15,63,111,174,6,2,0,3,0,1,0,0
253700,Art,0,0,MA,1854,18,19,15,28,280,308,2,0,0,1,0,0,1,0
253700,Cook,0,0,NY,11576,115,1,1,15,252,267,1,0,0,0,1,0,0,0
253716,Cook,0,0,NJ,8857,88,13,11,25,134,159,2,1,0,1,0,0,0,0
253717,Art,0,1,NY,11231,112,35,29,25,276,301,2,1,0,1,0,0,0,0
253723,Cook,0,1,MD,21228,212,1,1,15,18,33,1,1,0,0,0,0,0,0
253728,Cook,0,1,NJ,7052,70,41,3,101,259,360,9,3,0,2,2,0,0,2
253742,Cook,0,1,NY,12603,126,1,1,15,70,85,1,0,1,0,0,0,0,0
253743,Art,0,1,NY,12205,122,21,15,29,268,297,2,0,0,0,1,0,0,1
253755,Cook,0,0,NJ,7067,70,27,7,71,74,145,6,1,0,2,1,0,1,1
253758,Art,0,1,NY,11510,115,15,15,15,84,99,1,0,0,1,0,0,0,0
253763,DIY,0,1,PA,16613,166,9,9,15,11,26,1,0,0,1,0,0,0,0
253773,Art,0,1,NY,10928,109,25,17,27,24,51,2,0,0,1,0,1,0,0
253773,Cook,0,1,PA,18966,189,13,13,15,98,113,1,0,0,1,0,0,0,0
253802,DIY,0,1,CT,6450,64,17,13,25,247,272,2,0,1,1,0,0,0,0
253840,DIY,0,1,NY,14423,144,23,23,15,19,34,1,0,0,0,0,0,1,0
253854,Cook,0,0,NJ,7090,70,43,17,53,283,336,5,3,1,0,0,0,1,0
253858,DIY,0,1,NY,11782,117,11,3,27,63,90,2,1,0,0,0,1,0,0
253861,DIY,0,0,NY,14213,142,27,19,29,290,319,2,0,0,0,0,1,0,1
253887,DIY,0,1,PA,17020,170,15,15,15,3,18,1,1,0,0,0,0,0,0
253899,DIY,0,1,MA,2169,21,9,7,26,243,269,2,0,0,1,1,0,0,0
253909,Art,0,1,PA,18042,180,7,7,15,256,271,1,1,0,0,0,0,0,0
253929,Cook,0,1,NJ,7840,78,17,15,23,103,126,2,2,0,0,0,0,0,0
253944,Cook,0,1,NY,11040,110,15,9,25,284,309,2,0,1,1,0,0,0,0
253944,Art,0,1,CT,6790,67,41,9,69,176,245,6,0,2,2,0,1,1,0
253950,DIY,0,1,NJ,8085,80,29,29,15,60,75,1,0,0,0,0,0,1,0
253984,Cook,1,0,PA,19454,194,3,3,15,32,47,1,1,0,0,0,0,0,0
253986,Cook,0,1,NY,10956,109,29,27,26,279,305,2,1,0,0,1,0,0,0
253986,Art,0,1,NY,11561,115,11,9,26,84,110,2,0,0,1,1,0,0,0
253988,DIY,0,1,PA,17368,173,3,3,15,213,228,1,1,0,0,0,0,0,0
254004,Cook,0,1,NJ,8801,88,17,15,29,147,176,2,1,0,0,0,0,0,1
254019,DIY,0,0,NY,10707,107,39,21,67,202,269,6,1,1,2,1,0,0,1
254027,Art,0,0,NY,11235,112,65,25,92,77,169,8,1,1,2,2,0,0,2
254030,DIY,0,1,MD,20854,208,17,3,38,262,300,3,0,1,0,0,1,0,1
254032,DIY,0,1,MA,1032,10,23,23,15,15,30,1,0,0,1,0,0,0,0
254042,DIY,0,1,MA,1085,10,61,27,104,182,286,9,3,0,2,0,1,1,2
254051,DIY,0,1,PA,16801,168,37,13,101,292,393,9,2,1,3,0,0,1,2
254055,Art,0,1,NY,11367,113,59,31,51,282,333,5,3,0,2,0,0,0,0
254059,Cook,0,0,NJ,8501,85,7,5,29,192,221,2,1,0,0,0,0,0,1
254070,Cook,0,1,PA,17754,177,35,27,28,44,72,2,0,0,1,0,0,1,0
254132,Cook,0,1,NY,14225,142,33,15,98,90,188,8,0,1,2,1,1,1,2
254142,Cook,0,1,NJ,8723,87,11,1,36,218,254,3,0,0,2,1,0,0,0
254158,Art,0,1,MD,21078,210,33,25,37,132,169,3,1,0,0,1,0,0,1
254181,Art,0,1,NY,11803,118,17,9,29,123,152,2,0,0,0,0,0,0,2
254187,Cook,0,0,MD,21206,212,19,11,25,130,155,2,0,1,1,0,0,0,0
254243,Art,0,1,NY,10016,100,27,23,25,103,128,2,0,1,1,0,0,0,0
254247,DIY,0,1,NY,11024,110,13,13,15,237,252,1,0,0,1,0,0,0,0
254271,Art,0,1,MD,21044,210,11,11,15,160,175,1,0,0,0,0,0,0,1
254296,Art,0,0,PA,19468,194,19,13,25,166,191,2,1,0,1,0,0,0,0
254298,Art,0,1,NY,12170,121,13,13,15,185,200,1,0,0,1,0,0,0,0
254309,Cook,0,1,NY,10462,104,67,15,119,138,257,10,4,1,0,1,1,1,2
254311,Art,0,0,NJ,7601,76,57,13,138,58,196,12,1,2,2,3,1,0,3
254314,DIY,0,1,MD,20715,207,33,33,15,123,138,1,1,0,0,0,0,0,0
254328,Art,0,1,NH,3226,32,29,11,105,120,225,9,2,1,2,0,1,1,2
254341,Cook,0,1,NY,11762,117,9,5,29,147,176,2,0,1,0,0,0,0,1
254365,Cook,1,1,NY,10021,100,31,17,78,265,343,7,0,2,3,1,0,0,1
254365,Cook,0,1,PA,15217,152,17,9,33,72,105,3,1,0,1,0,0,0,1
254382,Art,0,1,PA,19128,191,23,23,15,68,83,1,0,0,1,0,0,0,0
254392,Art,0,1,PA,19114,191,69,5,142,219,361,11,0,0,5,0,2,0,4
254395,Cook,0,0,NY,11746,117,63,11,117,184,301,11,1,4,1,3,2,0,0
254400,DIY,0,1,NY,10705,107,15,15,15,283,298,1,0,0,0,1,0,0,0
254410,DIY,1,0,NJ,7081,70,61,1,125,208,333,11,1,2,1,5,1,0,1
254418,Art,1,1,NY,10471,104,17,3,46,169,215,4,0,3,0,0,0,1,0
254423,Cook,1,1,NJ,7470,74,47,13,134,138,272,12,3,0,5,1,1,1,1
254427,Art,1,1,NJ,7416,74,57,3,142,114,256,12,1,1,2,2,2,2,2
254446,DIY,0,1,MA,1908,19,13,13,15,230,245,1,1,0,0,0,0,0,0
254448,Cook,0,1,NY,11782,117,11,11,15,13,28,1,0,1,0,0,0,0,0
254451,Cook,0,1,NJ,8015,80,15,15,15,13,28,1,1,0,0,0,0,0,0
254462,Art,0,0,MD,21040,210,9,9,15,109,124,1,0,0,0,0,1,0,0
254467,Art,1,1,MA,1027,10,45,7,109,45,154,9,1,0,2,0,1,3,2
254467,Cook,0,1,NY,11415,114,35,15,59,315,374,5,1,0,2,0,1,0,1
254519,DIY,0,1,MA,1923,19,39,31,23,8,31,2,2,0,0,0,0,0,0
254521,DIY,1,1,MD,21044,210,49,9,100,76,176,9,2,2,0,1,1,0,3
254534,DIY,0,1,MA,1930,19,43,19,101,143,244,9,3,1,0,1,2,2,0
254541,Cook,0,0,MD,21061,210,31,13,49,169,218,4,0,1,0,1,0,0,2
254559,Cook,1,1,MD,21237,212,35,13,90,258,348,8,1,1,4,1,1,0,0
254564,Art,1,1,DE,19950,199,45,5,81,124,205,7,1,1,2,0,1,1,1
254603,Art,0,1,NY,10036,100,19,13,23,196,219,2,2,0,0,0,0,0,0
254608,Art,0,0,NY,11762,117,39,21,43,41,84,4,1,1,0,2,0,0,0
254611,DIY,0,1,MA,2360,23,7,7,15,104,119,1,0,0,0,1,0,0,0
254658,Cook,0,1,MD,21114,211,3,3,15,15,30,1,0,0,0,0,1,0,0
254676,Art,0,1,PA,19335,193,15,15,15,1,16,1,1,0,0,0,0,0,0
254706,Art,0,1,PA,19073,190,47,13,58,37,95,6,4,1,1,0,0,0,0
254720,Cook,0,1,NY,14534,145,15,15,15,251,266,1,0,1,0,0,0,0,0
254723,Cook,0,1,NY,10305,103,7,7,15,21,36,1,0,1,0,0,0,0,0
254726,Cook,0,1,NY,10016,100,45,31,33,209,242,3,1,0,2,0,0,0,0
254727,Art,0,1,PA,19067,190,15,5,61,128,189,5,2,0,1,0,0,0,2
254730,Cook,0,1,PA,18018,180,47,3,93,176,269,8,1,0,3,1,1,1,1
254737,DIY,0,1,NY,13066,130,37,23,59,129,188,5,4,0,0,0,0,1,0
254752,DIY,1,0,DC,20019,200,19,3,57,38,95,5,0,0,3,2,0,0,0
254757,DIY,1,1,NY,11743,117,31,5,111,231,342,10,2,2,2,1,1,1,1
254758,Cook,0,0,NH,3774,37,17,1,52,141,193,4,0,0,1,1,0,1,1
254760,Art,0,1,DC,20016,200,5,1,26,60,86,2,1,0,0,1,0,0,0
254773,Art,1,0,NY,11746,117,25,3,68,78,146,5,0,0,0,0,1,1,3
254777,DIY,0,1,PA,19018,190,35,35,15,78,93,1,1,0,0,0,0,0,0
254799,DIY,0,0,NY,14150,141,3,3,15,198,213,1,0,0,0,0,0,0,1
254809,Art,0,0,DE,19806,198,27,5,117,219,336,10,1,1,3,4,0,1,0
254816,Art,0,1,NY,11552,115,49,9,89,95,184,8,1,1,2,2,1,1,0
254823,Cook,1,1,CT,6804,68,53,11,138,135,273,12,3,1,2,0,4,1,1
254834,Art,0,1,MA,1036,10,39,19,69,281,350,6,2,0,2,0,0,2,0
254873,DIY,0,1,NJ,7083,70,41,3,90,290,380,8,4,0,0,1,1,0,2
254880,Cook,0,1,MA,2054,20,9,7,27,108,135,2,0,0,1,0,1,0,0
254882,DIY,1,1,MD,20705,207,1,1,15,92,107,1,0,0,1,0,0,0,0
254899,Art,0,0,NJ,7642,76,9,3,42,9,51,3,0,0,1,0,0,1,1
254901,Art,0,1,NJ,8540,85,55,31,62,86,148,5,2,0,0,0,1,1,1
254906,Cook,0,1,PA,17109,171,5,3,25,166,191,2,0,1,1,0,0,0,0
254907,DIY,0,1,NY,10542,105,29,11,47,266,313,4,0,0,3,0,1,0,0
254921,DIY,0,1,NY,10803,108,17,9,23,76,99,2,2,0,0,0,0,0,0
254930,DIY,0,1,NY,11203,112,23,23,15,99,114,1,0,0,0,1,0,0,0
254950,Cook,1,1,NJ,7874,78,73,11,122,281,403,11,1,3,3,0,2,1,1
254957,Cook,0,0,PA,19023,190,27,1,87,242,329,8,3,0,2,2,0,0,1
254959,Art,1,0,RI,2864,28,59,35,62,174,236,5,0,0,2,1,0,2,0
254964,DIY,0,1,CT,6010,60,39,5,88,104,192,8,1,0,3,3,1,0,0
254977,DIY,0,1,NY,11355,113,9,9,15,217,232,1,0,0,1,0,0,0,0
254990,Art,0,1,MA,2642,26,31,21,34,199,233,3,1,1,0,1,0,0,0
254998,DIY,0,0,NJ,8071,80,37,17,46,31,77,4,1,0,2,0,0,1,0
255015,DIY,0,0,MA,2189,21,15,7,26,140,166,2,1,0,0,1,0,0,0
255030,DIY,0,0,NJ,7304,73,15,11,25,113,138,2,0,0,2,0,0,0,0
255036,Cook,0,0,PA,15201,152,35,35,15,74,89,1,1,0,0,0,0,0,0
255038,Art,0,1,NY,11557,115,49,15,67,45,112,6,2,1,1,0,1,1,0
255056,DIY,0,1,MA,1952,19,45,11,83,257,340,8,2,2,3,0,0,0,1
255059,Cook,0,1,NY,10306,103,53,27,107,138,245,10,4,0,3,0,2,0,1
255068,Art,0,1,NJ,7869,78,43,23,71,145,216,6,0,4,1,0,0,1,0
255097,Art,0,1,NJ,7006,70,55,15,127,165,292,11,4,1,2,0,2,0,2
255113,Cook,0,1,PA,19540,195,23,11,36,140,176,3,0,0,1,1,0,1,0
255115,Art,0,0,NY,10583,105,13,13,15,150,165,1,0,0,0,1,0,0,0
255121,DIY,0,1,NJ,7628,76,15,15,15,113,128,1,0,0,1,0,0,0,0
255121,Art,0,1,NY,11204,112,3,3,15,90,105,1,0,0,0,0,0,0,1
